index,evt_id,evt_lon,evt_lat,sta_id,sta_lon,sta_lat,vel,dist
  2549,    45,-119.611,  38.682,   101,-120.608,  39.303,   3.100, 110.500
  2550,    45,-119.611,  38.682,   102,-121.377,  38.839,   3.200, 154.470
  2551,    45,-119.611,  38.682,   103,-120.740,  38.755,   3.130,  98.470
  2552,    45,-119.611,  38.682,   105,-118.808,  38.938,   3.030,  75.410
  2553,    45,-119.611,  38.682,   107,-120.936,  38.257,   3.180, 124.880
  2554,    45,-119.611,  38.682,   108,-119.849,  37.882,   3.130,  91.200
  2555,    45,-119.611,  38.682,   109,-118.171,  37.499,   2.960, 182.190
  2556,    45,-119.611,  38.682,   111,-120.330,  37.346,   3.210, 161.130
  2557,    45,-119.611,  38.682,   112,-119.709,  37.007,   3.220, 186.100
  2558,    45,-119.611,  38.682,   113,-119.023,  36.680,   3.160, 228.160
  2559,    45,-119.611,  38.682,   114,-121.786,  39.229,   3.210, 198.100
  2560,    45,-119.611,  38.682,   115,-119.835,  40.748,   3.040, 230.330
  2561,    45,-119.611,  38.682,   116,-118.971,  40.780,   3.090, 239.380
  2562,    45,-119.611,  38.682,   117,-118.134,  40.781,   3.040, 265.360
  2563,    45,-119.611,  38.682,   118,-118.877,  40.161,   3.060, 176.070
  2564,    45,-119.611,  38.682,   119,-118.155,  40.290,   3.010, 218.210
  2565,    45,-119.611,  38.682,   120,-118.889,  39.540,   3.010, 113.950
  2566,    45,-119.611,  38.682,   123,-118.106,  38.349,   3.020, 136.380
  2567,    45,-119.611,  38.682,   147,-122.014,  38.633,   2.920, 209.280
  2568,    45,-119.611,  38.682,   148,-121.328,  37.505,   3.040, 199.340
  2569,    45,-119.611,  38.682,   145,-120.674,  36.895,   3.020, 219.260
  2570,    46,-120.605,  38.153,    48,-120.042,  38.475,   3.310,  60.840
  2571,    46,-120.605,  38.153,    49,-119.806,  38.809,   3.260, 100.850
  2572,    46,-120.605,  38.153,    50,-119.417,  38.918,   3.210, 133.960
  2573,    46,-120.605,  38.153,    53,-120.326,  38.642,   3.270,  59.550
  2574,    46,-120.605,  38.153,    54,-119.895,  39.008,   3.250, 113.350
  2575,    46,-120.605,  38.153,    55,-119.602,  39.096,   3.200, 136.390
  2576,    46,-120.605,  38.153,    56,-120.991,  38.562,   3.230,  56.630
  2577,    46,-120.605,  38.153,    57,-120.545,  38.834,   3.340,  75.840
  2578,    46,-120.605,  38.153,    58,-120.265,  38.884,   3.300,  86.400
  2579,    46,-120.605,  38.153,    59,-120.155,  39.052,   3.290, 107.230
  2580,    46,-120.605,  38.153,    60,-119.591,  39.360,   3.180, 160.380
  2581,    46,-120.605,  38.153,    61,-121.196,  38.703,   3.270,  80.000
  2582,    46,-120.605,  38.153,    62,-120.950,  38.848,   3.360,  82.920
  2583,    46,-120.605,  38.153,    63,-120.753,  39.028,   3.410,  98.030
  2584,    46,-120.605,  38.153,    64,-120.466,  39.089,   3.330, 104.660
  2585,    46,-120.605,  38.153,    65,-120.388,  39.315,   3.310, 130.400
  2586,    46,-120.605,  38.153,    66,-120.041,  39.472,   3.240, 154.520
  2587,    46,-120.605,  38.153,    67,-121.170,  39.037,   3.330, 109.880
  2588,    46,-120.605,  38.153,    68,-120.931,  39.194,   3.450, 119.090
  2589,    46,-120.605,  38.153,    69,-120.576,  39.625,   3.330, 163.480
  2590,    46,-120.605,  38.153,    70,-120.225,  39.650,   3.260, 169.520
  2591,    46,-120.605,  38.153,    71,-120.010,  39.826,   3.220, 192.820
  2592,    46,-120.605,  38.153,    72,-121.347,  39.236,   3.330, 136.550
  2593,    46,-120.605,  38.153,    73,-121.163,  39.384,   3.380, 145.040
  2594,    46,-120.605,  38.153,    74,-120.846,  39.478,   3.350, 148.670
  2595,    46,-120.605,  38.153,    75,-120.714,  39.804,   3.320, 183.640
  2596,    46,-120.605,  38.153,    76,-120.188,  40.025,   3.250, 211.020
  2597,    46,-120.605,  38.153,    77,-121.091,  39.682,   3.470, 174.960
  2598,    46,-120.605,  38.153,    78,-120.641,  40.011,   3.310, 206.400
  2599,    46,-120.605,  38.153,    79,-120.397,  40.181,   3.290, 225.920
  2600,    46,-120.605,  38.153,    80,-121.527,  39.719,   3.360, 191.440
  2601,    46,-120.605,  38.153,    82,-120.602,  40.345,   3.130, 243.480
  2602,    46,-120.605,  38.153,    83,-119.783,  37.751,   3.370,  84.850
  2603,    46,-120.605,  38.153,    84,-119.758,  37.773,   3.370,  85.510
  2604,    46,-120.605,  38.153,    85,-119.732,  37.789,   3.380,  86.630
  2605,    46,-120.605,  38.153,    86,-119.710,  37.820,   3.390,  86.820
  2606,    46,-120.605,  38.153,    87,-119.689,  37.839,   3.400,  87.610
  2607,    46,-120.605,  38.153,    88,-119.615,  37.851,   3.410,  93.200
  2608,    46,-120.605,  38.153,    89,-119.580,  37.814,   3.400,  97.560
  2609,    46,-120.605,  38.153,    90,-119.545,  37.807,   3.410, 100.680
  2610,    46,-120.605,  38.153,    91,-119.501,  37.815,   3.380, 103.970
  2611,    46,-120.605,  38.153,    92,-119.440,  37.855,   3.450, 107.500
  2612,    46,-120.605,  38.153,    93,-119.403,  37.881,   3.350, 109.740
  2613,    46,-120.605,  38.153,    95,-121.086,  40.320,   3.270, 244.240
  2614,    46,-120.605,  38.153,    97,-119.828,  40.165,   3.230, 233.340
  2615,    46,-120.605,  38.153,    99,-120.728,  40.618,   3.330, 274.010
  2616,    46,-120.605,  38.153,   100,-119.898,  39.678,   3.260, 180.160
  2617,    46,-120.605,  38.153,   101,-120.608,  39.303,   3.360, 127.710
  2618,    46,-120.605,  38.153,   102,-121.377,  38.839,   3.260, 101.730
  2619,    46,-120.605,  38.153,   103,-120.740,  38.755,   3.440,  67.930
  2620,    46,-120.605,  38.153,   104,-120.076,  38.703,   3.400,  76.590
  2621,    46,-120.605,  38.153,   106,-119.451,  38.523,   3.290, 108.920
  2622,    46,-120.605,  38.153,   108,-119.849,  37.882,   3.580,  72.870
  2623,    46,-120.605,  38.153,   109,-118.171,  37.499,   3.190, 226.210
  2624,    46,-120.605,  38.153,   110,-119.047,  38.089,   3.310, 136.790
  2625,    46,-120.605,  38.153,   111,-120.330,  37.346,   3.420,  92.760
  2626,    46,-120.605,  38.153,   112,-119.709,  37.007,   3.360, 149.780
  2627,    46,-120.605,  38.153,   113,-119.023,  36.680,   3.380, 215.230
  2628,    46,-120.605,  38.153,   114,-121.786,  39.229,   3.270, 157.660
  2629,    46,-120.605,  38.153,   115,-119.835,  40.748,   3.180, 295.780
  2630,    46,-120.605,  38.153,   116,-118.971,  40.780,   3.130, 323.830
  2631,    46,-120.605,  38.153,   117,-118.134,  40.781,   3.120, 361.120
  2632,    46,-120.605,  38.153,   118,-118.877,  40.161,   3.120, 268.420
  2633,    46,-120.605,  38.153,   119,-118.155,  40.290,   3.110, 317.960
  2634,    46,-120.605,  38.153,   120,-118.889,  39.540,   3.140, 214.260
  2635,    46,-120.605,  38.153,   121,-118.080,  39.695,   3.080, 277.950
  2636,    46,-120.605,  38.153,   122,-117.932,  38.861,   3.100, 246.080
  2637,    46,-120.605,  38.153,   123,-118.106,  38.349,   3.130, 219.790
  2638,    46,-120.605,  38.153,   148,-121.328,  37.505,   2.830,  96.040
  2639,    46,-120.605,  38.153,   145,-120.674,  36.895,   2.950, 139.690
  2640,    47,-120.253,  38.333,    49,-119.806,  38.809,   3.170,  65.640
  2641,    47,-120.253,  38.333,    50,-119.417,  38.918,   3.150,  97.540
  2642,    47,-120.253,  38.333,    54,-119.895,  39.008,   3.190,  81.150
  2643,    47,-120.253,  38.333,    55,-119.602,  39.096,   3.130, 101.890
  2644,    47,-120.253,  38.333,    56,-120.991,  38.562,   3.360,  69.300
  2645,    47,-120.253,  38.333,    57,-120.545,  38.834,   3.450,  61.190
  2646,    47,-120.253,  38.333,    58,-120.265,  38.884,   3.360,  61.140
  2647,    47,-120.253,  38.333,    59,-120.155,  39.052,   3.350,  80.230
  2648,    47,-120.253,  38.333,    60,-119.591,  39.360,   3.130, 127.630
  2649,    47,-120.253,  38.333,    64,-120.466,  39.089,   3.480,  85.940
  2650,    47,-120.253,  38.333,    65,-120.388,  39.315,   3.340, 109.620
  2651,    47,-120.253,  38.333,    66,-120.041,  39.472,   3.230, 127.840
  2652,    47,-120.253,  38.333,    67,-121.170,  39.037,   3.350, 111.740
  2653,    47,-120.253,  38.333,    68,-120.931,  39.194,   3.330, 112.350
  2654,    47,-120.253,  38.333,    70,-120.225,  39.650,   3.270, 146.270
  2655,    47,-120.253,  38.333,    71,-120.010,  39.826,   3.190, 167.090
  2656,    47,-120.253,  38.333,    72,-121.347,  39.236,   3.390, 138.200
  2657,    47,-120.253,  38.333,    73,-121.163,  39.384,   3.350, 140.880
  2658,    47,-120.253,  38.333,    74,-120.846,  39.478,   3.410, 137.170
  2659,    47,-120.253,  38.333,    75,-120.714,  39.804,   3.330, 168.160
  2660,    47,-120.253,  38.333,    76,-120.188,  40.025,   3.250, 187.950
  2661,    47,-120.253,  38.333,    77,-121.091,  39.682,   3.420, 166.450
  2662,    47,-120.253,  38.333,    78,-120.641,  40.011,   3.320, 189.340
  2663,    47,-120.253,  38.333,    80,-121.527,  39.719,   3.350, 189.370
  2664,    47,-120.253,  38.333,    96,-120.918,  39.962,   3.320, 189.790
  2665,    47,-120.253,  38.333,    97,-119.828,  40.165,   3.200, 206.700
  2666,    47,-120.253,  38.333,    98,-121.461,  40.816,   3.210, 294.650
  2667,    47,-120.253,  38.333,   100,-119.898,  39.678,   3.240, 152.510
  2668,    47,-120.253,  38.333,   101,-120.608,  39.303,   3.450, 112.000
  2669,    47,-120.253,  38.333,   102,-121.377,  38.839,   3.220, 112.930
  2670,    47,-120.253,  38.333,   103,-120.740,  38.755,   3.200,  63.230
  2671,    47,-120.253,  38.333,   105,-118.808,  38.938,   3.130, 142.640
  2672,    47,-120.253,  38.333,   106,-119.451,  38.523,   3.190,  73.110
  2673,    47,-120.253,  38.333,   107,-120.936,  38.257,   3.120,  60.410
  2674,    47,-120.253,  38.333,   108,-119.849,  37.882,   3.340,  61.370
  2675,    47,-120.253,  38.333,   109,-118.171,  37.499,   3.140, 205.120
  2676,    47,-120.253,  38.333,   110,-119.047,  38.089,   3.250, 109.030
  2677,    47,-120.253,  38.333,   111,-120.330,  37.346,   3.380, 109.780
  2678,    47,-120.253,  38.333,   113,-119.023,  36.680,   3.350, 213.280
  2679,    47,-120.253,  38.333,   114,-121.786,  39.229,   3.290, 166.310
  2680,    47,-120.253,  38.333,   115,-119.835,  40.748,   3.170, 270.620
  2681,    47,-120.253,  38.333,   116,-118.971,  40.780,   3.090, 293.170
  2682,    47,-120.253,  38.333,   117,-118.134,  40.781,   3.090, 327.210
  2683,    47,-120.253,  38.333,   118,-118.877,  40.161,   3.080, 235.190
  2684,    47,-120.253,  38.333,   119,-118.155,  40.290,   3.080, 282.780
  2685,    47,-120.253,  38.333,   120,-118.889,  39.540,   3.110, 178.690
  2686,    47,-120.253,  38.333,   121,-118.080,  39.695,   3.040, 241.390
  2687,    47,-120.253,  38.333,   122,-117.932,  38.861,   3.060, 210.540
  2688,    47,-120.253,  38.333,   123,-118.106,  38.349,   3.060, 187.670
  2689,    47,-120.253,  38.333,   147,-122.014,  38.633,   2.860, 157.330
  2690,    47,-120.253,  38.333,   148,-121.328,  37.505,   2.930, 131.880
  2691,    47,-120.253,  38.333,   145,-120.674,  36.895,   3.010, 163.870
  2692,    48,-120.042,  38.475,    50,-119.417,  38.918,   3.130,  73.330
  2693,    48,-120.042,  38.475,    51,-120.709,  38.382,   3.280,  59.150
  2694,    48,-120.042,  38.475,    55,-119.602,  39.096,   3.030,  78.870
  2695,    48,-120.042,  38.475,    56,-120.991,  38.562,   3.320,  83.330
  2696,    48,-120.042,  38.475,    57,-120.545,  38.834,   3.310,  59.220
  2697,    48,-120.042,  38.475,    59,-120.155,  39.052,   3.260,  64.750
  2698,    48,-120.042,  38.475,    60,-119.591,  39.360,   3.100, 105.720
  2699,    48,-120.042,  38.475,    61,-121.196,  38.703,   3.300, 103.690
  2700,    48,-120.042,  38.475,    62,-120.950,  38.848,   3.320,  89.240
  2701,    48,-120.042,  38.475,    63,-120.753,  39.028,   3.330,  87.120
  2702,    48,-120.042,  38.475,    64,-120.466,  39.089,   3.260,  77.450
  2703,    48,-120.042,  38.475,    66,-120.041,  39.472,   3.160, 110.750
  2704,    48,-120.042,  38.475,    67,-121.170,  39.037,   3.320, 116.230
  2705,    48,-120.042,  38.475,    68,-120.931,  39.194,   3.370, 111.070
  2706,    48,-120.042,  38.475,    69,-120.576,  39.625,   3.240, 135.760
  2707,    48,-120.042,  38.475,    70,-120.225,  39.650,   3.240, 131.430
  2708,    48,-120.042,  38.475,    71,-120.010,  39.826,   3.150, 150.020
  2709,    48,-120.042,  38.475,    72,-121.347,  39.236,   3.390, 141.320
  2710,    48,-120.042,  38.475,    73,-121.163,  39.384,   3.350, 140.070
  2711,    48,-120.042,  38.475,    74,-120.846,  39.478,   3.350, 131.370
  2712,    48,-120.042,  38.475,    75,-120.714,  39.804,   3.270, 158.600
  2713,    48,-120.042,  38.475,    76,-120.188,  40.025,   3.150, 172.560
  2714,    48,-120.042,  38.475,    77,-121.091,  39.682,   3.370, 161.850
  2715,    48,-120.042,  38.475,    78,-120.641,  40.011,   3.250, 178.240
  2716,    48,-120.042,  38.475,    80,-121.527,  39.719,   3.350, 188.630
  2717,    48,-120.042,  38.475,    81,-121.172,  40.109,   3.330, 206.020
  2718,    48,-120.042,  38.475,    83,-119.783,  37.751,   3.270,  83.520
  2719,    48,-120.042,  38.475,    84,-119.758,  37.773,   3.250,  81.820
  2720,    48,-120.042,  38.475,    85,-119.732,  37.789,   3.250,  80.870
  2721,    48,-120.042,  38.475,    86,-119.710,  37.820,   3.250,  78.330
  2722,    48,-120.042,  38.475,    87,-119.689,  37.839,   3.250,  77.100
  2723,    48,-120.042,  38.475,    88,-119.615,  37.851,   3.270,  78.790
  2724,    48,-120.042,  38.475,    89,-119.580,  37.814,   3.270,  83.850
  2725,    48,-120.042,  38.475,    90,-119.545,  37.807,   3.280,  86.020
  2726,    48,-120.042,  38.475,    91,-119.501,  37.815,   3.290,  87.280
  2727,    48,-120.042,  38.475,    92,-119.440,  37.855,   3.300,  86.760
  2728,    48,-120.042,  38.475,    93,-119.403,  37.881,   3.240,  86.540
  2729,    48,-120.042,  38.475,    95,-121.086,  40.320,   3.260, 223.740
  2730,    48,-120.042,  38.475,    96,-120.918,  39.962,   3.270, 181.600
  2731,    48,-120.042,  38.475,    97,-119.828,  40.165,   3.140, 188.570
  2732,    48,-120.042,  38.475,    98,-121.461,  40.816,   3.200, 287.090
  2733,    48,-120.042,  38.475,    99,-120.728,  40.618,   3.230, 245.190
  2734,    48,-120.042,  38.475,   100,-119.898,  39.678,   3.180, 134.200
  2735,    48,-120.042,  38.475,   101,-120.608,  39.303,   3.330, 104.180
  2736,    48,-120.042,  38.475,   102,-121.377,  38.839,   3.280, 123.020
  2737,    48,-120.042,  38.475,   103,-120.740,  38.755,   3.250,  68.240
  2738,    48,-120.042,  38.475,   105,-118.808,  38.938,   3.090, 119.070
  2739,    48,-120.042,  38.475,   106,-119.451,  38.523,   3.190,  51.860
  2740,    48,-120.042,  38.475,   107,-120.936,  38.257,   3.210,  81.810
  2741,    48,-120.042,  38.475,   109,-118.171,  37.499,   3.060, 196.870
  2742,    48,-120.042,  38.475,   110,-119.047,  38.089,   3.150,  97.070
  2743,    48,-120.042,  38.475,   111,-120.330,  37.346,   3.330, 127.860
  2744,    48,-120.042,  38.475,   112,-119.709,  37.007,   3.260, 165.600
  2745,    48,-120.042,  38.475,   113,-119.023,  36.680,   3.290, 218.650
  2746,    48,-120.042,  38.475,   114,-121.786,  39.229,   3.290, 173.010
  2747,    48,-120.042,  38.475,   115,-119.835,  40.748,   3.110, 253.080
  2748,    48,-120.042,  38.475,   116,-118.971,  40.780,   3.060, 271.950
  2749,    48,-120.042,  38.475,   117,-118.134,  40.781,   3.070, 304.020
  2750,    48,-120.042,  38.475,   118,-118.877,  40.161,   3.050, 212.510
  2751,    48,-120.042,  38.475,   119,-118.155,  40.290,   3.040, 258.990
  2752,    48,-120.042,  38.475,   120,-118.889,  39.540,   3.040, 154.770
  2753,    48,-120.042,  38.475,   121,-118.080,  39.695,   3.010, 217.180
  2754,    48,-120.042,  38.475,   122,-117.932,  38.861,   3.010, 188.640
  2755,    48,-120.042,  38.475,   123,-118.106,  38.349,   3.020, 169.680
  2756,    48,-120.042,  38.475,   147,-122.014,  38.633,   2.900, 172.840
  2757,    48,-120.042,  38.475,   148,-121.328,  37.505,   3.010, 156.070
  2758,    48,-120.042,  38.475,   145,-120.674,  36.895,   3.030, 184.000
  2759,    49,-119.806,  38.809,    51,-120.709,  38.382,   3.260,  91.870
  2760,    49,-119.806,  38.809,    52,-120.535,  38.502,   3.230,  72.070
  2761,    49,-119.806,  38.809,    56,-120.991,  38.562,   3.200, 106.740
  2762,    49,-119.806,  38.809,    57,-120.545,  38.834,   3.240,  64.290
  2763,    49,-119.806,  38.809,    60,-119.591,  39.360,   3.080,  63.900
  2764,    49,-119.806,  38.809,    61,-121.196,  38.703,   3.250, 121.450
  2765,    49,-119.806,  38.809,    62,-120.950,  38.848,   3.270,  99.480
  2766,    49,-119.806,  38.809,    63,-120.753,  39.028,   3.210,  85.710
  2767,    49,-119.806,  38.809,    64,-120.466,  39.089,   3.150,  65.110
  2768,    49,-119.806,  38.809,    65,-120.388,  39.315,   3.100,  75.450
  2769,    49,-119.806,  38.809,    66,-120.041,  39.472,   3.050,  76.430
  2770,    49,-119.806,  38.809,    67,-121.170,  39.037,   3.250, 121.000
  2771,    49,-119.806,  38.809,    68,-120.931,  39.194,   3.200, 106.480
  2772,    49,-119.806,  38.809,    69,-120.576,  39.625,   3.140, 112.380
  2773,    49,-119.806,  38.809,    70,-120.225,  39.650,   3.070, 100.170
  2774,    49,-119.806,  38.809,    71,-120.010,  39.826,   2.990, 114.280
  2775,    49,-119.806,  38.809,    72,-121.347,  39.236,   3.270, 141.660
  2776,    49,-119.806,  38.809,    73,-121.163,  39.384,   3.270, 133.620
  2777,    49,-119.806,  38.809,    74,-120.846,  39.478,   3.190, 116.660
  2778,    49,-119.806,  38.809,    75,-120.714,  39.804,   3.130, 135.460
  2779,    49,-119.806,  38.809,    76,-120.188,  40.025,   3.080, 138.980
  2780,    49,-119.806,  38.809,    77,-121.091,  39.682,   3.210, 147.350
  2781,    49,-119.806,  38.809,    78,-120.641,  40.011,   3.130, 151.660
  2782,    49,-119.806,  38.809,    79,-120.397,  40.181,   3.120, 160.610
  2783,    49,-119.806,  38.809,    80,-121.527,  39.719,   3.260, 179.680
  2784,    49,-119.806,  38.809,    81,-121.172,  40.109,   3.190, 186.260
  2785,    49,-119.806,  38.809,    82,-120.602,  40.345,   2.940, 183.810
  2786,    49,-119.806,  38.809,    85,-119.732,  37.789,   3.220, 113.420
  2787,    49,-119.806,  38.809,    86,-119.710,  37.820,   3.200, 110.120
  2788,    49,-119.806,  38.809,    87,-119.689,  37.839,   3.190, 108.180
  2789,    49,-119.806,  38.809,    88,-119.615,  37.851,   3.160, 107.690
  2790,    49,-119.806,  38.809,    89,-119.580,  37.814,   3.160, 112.230
  2791,    49,-119.806,  38.809,    90,-119.545,  37.807,   3.130, 113.550
  2792,    49,-119.806,  38.809,    91,-119.501,  37.815,   3.110, 113.490
  2793,    49,-119.806,  38.809,    92,-119.440,  37.855,   3.040, 110.660
  2794,    49,-119.806,  38.809,    93,-119.403,  37.881,   3.100, 108.900
  2795,    49,-119.806,  38.809,    94,-122.032,  39.997,   3.270, 232.770
  2796,    49,-119.806,  38.809,    95,-121.086,  40.320,   3.150, 200.660
  2797,    49,-119.806,  38.809,    97,-119.828,  40.165,   3.060, 150.590
  2798,    49,-119.806,  38.809,    98,-121.461,  40.816,   3.120, 264.160
  2799,    49,-119.806,  38.809,    99,-120.728,  40.618,   3.120, 215.930
  2800,    49,-119.806,  38.809,   100,-119.898,  39.678,   3.030,  96.880
  2801,    49,-119.806,  38.809,   101,-120.608,  39.303,   3.120,  88.470
  2802,    49,-119.806,  38.809,   102,-121.377,  38.839,   3.240, 136.500
  2803,    49,-119.806,  38.809,   103,-120.740,  38.755,   3.160,  81.370
  2804,    49,-119.806,  38.809,   105,-118.808,  38.938,   3.100,  87.810
  2805,    49,-119.806,  38.809,   107,-120.936,  38.257,   3.180, 116.080
  2806,    49,-119.806,  38.809,   108,-119.849,  37.882,   3.180, 103.020
  2807,    49,-119.806,  38.809,   109,-118.171,  37.499,   3.000, 204.140
  2808,    49,-119.806,  38.809,   110,-119.047,  38.089,   2.940, 103.830
  2809,    49,-119.806,  38.809,   111,-120.330,  37.346,   3.250, 168.790
  2810,    49,-119.806,  38.809,   112,-119.709,  37.007,   3.220, 200.230
  2811,    49,-119.806,  38.809,   113,-119.023,  36.680,   3.160, 246.190
  2812,    49,-119.806,  38.809,   114,-121.786,  39.229,   3.250, 177.760
  2813,    49,-119.806,  38.809,   115,-119.835,  40.748,   3.020, 215.400
  2814,    49,-119.806,  38.809,   116,-118.971,  40.780,   3.060, 230.240
  2815,    49,-119.806,  38.809,   117,-118.134,  40.781,   3.050, 261.690
  2816,    49,-119.806,  38.809,   118,-118.877,  40.161,   3.020, 170.120
  2817,    49,-119.806,  38.809,   119,-118.155,  40.290,   3.030, 217.250
  2818,    49,-119.806,  38.809,   120,-118.889,  39.540,   3.030, 113.410
  2819,    49,-119.806,  38.809,   121,-118.080,  39.695,   2.980, 178.520
  2820,    49,-119.806,  38.809,   122,-117.932,  38.861,   3.020, 162.860
  2821,    49,-119.806,  38.809,   123,-118.106,  38.349,   3.020, 156.670
  2822,    49,-119.806,  38.809,   147,-122.014,  38.633,   2.910, 193.100
  2823,    49,-119.806,  38.809,   148,-121.328,  37.505,   3.030, 196.870
  2824,    49,-119.806,  38.809,   145,-120.674,  36.895,   3.040, 225.750
  2825,    50,-119.417,  38.918,    51,-120.709,  38.382,   3.200, 127.260
  2826,    50,-119.417,  38.918,    52,-120.535,  38.502,   3.190, 107.690
  2827,    50,-119.417,  38.918,    56,-120.991,  38.562,   3.170, 142.490
  2828,    50,-119.417,  38.918,    57,-120.545,  38.834,   3.170,  98.390
  2829,    50,-119.417,  38.918,    58,-120.265,  38.884,   3.040,  73.730
  2830,    50,-119.417,  38.918,    59,-120.155,  39.052,   3.010,  65.670
  2831,    50,-119.417,  38.918,    60,-119.591,  39.360,   3.060,  51.350
  2832,    50,-119.417,  38.918,    61,-121.196,  38.703,   3.190, 156.420
  2833,    50,-119.417,  38.918,    63,-120.753,  39.028,   3.120, 116.500
  2834,    50,-119.417,  38.918,    64,-120.466,  39.089,   3.090,  92.850
  2835,    50,-119.417,  38.918,    65,-120.388,  39.315,   3.040,  94.880
  2836,    50,-119.417,  38.918,    66,-120.041,  39.472,   2.980,  81.870
  2837,    50,-119.417,  38.918,    67,-121.170,  39.037,   3.180, 152.530
  2838,    50,-119.417,  38.918,    68,-120.931,  39.194,   3.140, 134.670
  2839,    50,-119.417,  38.918,    69,-120.576,  39.625,   3.030, 127.180
  2840,    50,-119.417,  38.918,    70,-120.225,  39.650,   3.030, 107.130
  2841,    50,-119.417,  38.918,    71,-120.010,  39.826,   3.020, 113.060
  2842,    50,-119.417,  38.918,    72,-121.347,  39.236,   3.190, 170.760
  2843,    50,-119.417,  38.918,    73,-121.163,  39.384,   3.180, 159.570
  2844,    50,-119.417,  38.918,    74,-120.846,  39.478,   3.100, 138.280
  2845,    50,-119.417,  38.918,    75,-120.714,  39.804,   3.070, 148.970
  2846,    50,-119.417,  38.918,    76,-120.188,  40.025,   3.050, 139.720
  2847,    50,-119.417,  38.918,    77,-121.091,  39.682,   3.110, 167.550
  2848,    50,-119.417,  38.918,    78,-120.641,  40.011,   3.040, 160.790
  2849,    50,-119.417,  38.918,    79,-120.397,  40.181,   3.070, 163.650
  2850,    50,-119.417,  38.918,    80,-121.527,  39.719,   3.190, 202.600
  2851,    50,-119.417,  38.918,    81,-121.172,  40.109,   3.100, 200.790
  2852,    50,-119.417,  38.918,    83,-119.783,  37.751,   3.210, 133.420
  2853,    50,-119.417,  38.918,    84,-119.758,  37.773,   3.190, 130.530
  2854,    50,-119.417,  38.918,    85,-119.732,  37.789,   3.180, 128.310
  2855,    50,-119.417,  38.918,    86,-119.710,  37.820,   3.160, 124.540
  2856,    50,-119.417,  38.918,    87,-119.689,  37.839,   3.160, 122.120
  2857,    50,-119.417,  38.918,    88,-119.615,  37.851,   3.150, 119.700
  2858,    50,-119.417,  38.918,    89,-119.580,  37.814,   3.110, 123.370
  2859,    50,-119.417,  38.918,    90,-119.545,  37.807,   3.100, 123.820
  2860,    50,-119.417,  38.918,    91,-119.501,  37.815,   3.090, 122.600
  2861,    50,-119.417,  38.918,    92,-119.440,  37.855,   3.020, 118.020
  2862,    50,-119.417,  38.918,    93,-119.403,  37.881,   3.050, 115.140
  2863,    50,-119.417,  38.918,    95,-121.086,  40.320,   3.080, 211.670
  2864,    50,-119.417,  38.918,    96,-120.918,  39.962,   3.080, 173.640
  2865,    50,-119.417,  38.918,    97,-119.828,  40.165,   3.060, 142.950
  2866,    50,-119.417,  38.918,    98,-121.461,  40.816,   3.060, 273.960
  2867,    50,-119.417,  38.918,   100,-119.898,  39.678,   3.000,  94.150
  2868,    50,-119.417,  38.918,   101,-120.608,  39.303,   3.040, 111.550
  2869,    50,-119.417,  38.918,   102,-121.377,  38.839,   3.170, 170.350
  2870,    50,-119.417,  38.918,   103,-120.740,  38.755,   3.120, 116.280
  2871,    50,-119.417,  38.918,   104,-120.076,  38.703,   3.050,  62.010
  2872,    50,-119.417,  38.918,   105,-118.808,  38.938,   3.060,  52.860
  2873,    50,-119.417,  38.918,   107,-120.936,  38.257,   3.160, 151.380
  2874,    50,-119.417,  38.918,   108,-119.849,  37.882,   3.130, 121.050
  2875,    50,-119.417,  38.918,   109,-118.171,  37.499,   2.980, 191.570
  2876,    50,-119.417,  38.918,   110,-119.047,  38.089,   3.000,  97.500
  2877,    50,-119.417,  38.918,   111,-120.330,  37.346,   3.190, 191.970
  2878,    50,-119.417,  38.918,   112,-119.709,  37.007,   3.190, 213.670
  2879,    50,-119.417,  38.918,   113,-119.023,  36.680,   3.140, 250.800
  2880,    50,-119.417,  38.918,   114,-121.786,  39.229,   3.190, 207.970
  2881,    50,-119.417,  38.918,   115,-119.835,  40.748,   3.040, 206.440
  2882,    50,-119.417,  38.918,   116,-118.971,  40.780,   3.060, 210.280
  2883,    50,-119.417,  38.918,   117,-118.134,  40.781,   3.040, 234.280
  2884,    50,-119.417,  38.918,   118,-118.877,  40.161,   3.030, 145.700
  2885,    50,-119.417,  38.918,   119,-118.155,  40.290,   3.000, 187.030
  2886,    50,-119.417,  38.918,   120,-118.889,  39.540,   2.980,  82.750
  2887,    50,-119.417,  38.918,   122,-117.932,  38.861,   3.030, 129.030
  2888,    50,-119.417,  38.918,   123,-118.106,  38.349,   3.000, 130.420
  2889,    50,-119.417,  38.918,   147,-122.014,  38.633,   2.920, 227.980
  2890,    50,-119.417,  38.918,   148,-121.328,  37.505,   3.060, 229.390
  2891,    50,-119.417,  38.918,   145,-120.674,  36.895,   3.030, 250.240
  2892,    50,-119.417,  38.918,   146,-120.121,  36.336,   2.980, 293.270
  2893,    51,-120.709,  38.382,    54,-119.895,  39.008,   3.270,  99.230
  2894,    51,-120.709,  38.382,    55,-119.602,  39.096,   3.190, 124.700
  2895,    51,-120.709,  38.382,    57,-120.545,  38.834,   3.290,  52.150
  2896,    51,-120.709,  38.382,    58,-120.265,  38.884,   3.310,  67.770
